Product Name,Description,Price,Images
MAQUETTE BATEAU EN BOIS : LA ROSE - Mantua,"Maquette bateau en bois de marque Mantua : La Rose.
Goélette de pêche française construite au siècle dernier pour la pêche à la morue au large des côtes islandaises.
Construction par couples et double bordé, pièces en bois découpées au laser. La boîte contient les accastillages.
Modèle statique
Niveau confirmé
Échelle : 1/47.
Longueur : 640 mm.
Hauteur : 500 mm.
Voiles non fournies (en option).

Référence Mantua-S068749
Marque Mantua
Code Article ART0000199810
Age recommandé + de 15 ans
Echelle 1:47
Matière Maquettes en Bois
Dimension article 64 cm
Dimension emballage 21 x 61 x 8 cm
Poids 1325 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",194€99,432872/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : LE COUREUR - Mamoli,"Le Coureur, Lougre française de 1776. 
Le Lougre était un type de bateau employé par les corsaires français de la Révolution et de l'Empire. Il s'agit d'un type de bateau, gréé en chasse-marée, qui portait trois mâts, dont un tape-cul, un beaupré très allongé, plusieurs focs, huniers et quelques perroquets. Il fut construit par les Denys de Dunkerque et lancé en 1776. 
La carrière du Coureur fut brève parce qu'il fut capturé par les Anglais le 17 juin 1778 au cours d'un combat resté fameux entre la frégate La Belle Poule et la frégate Arethusa. Le Coureur, après deux heures de combat et un vain essai d'abordage, atteint par une dizaine de coups à la ligne de flottaison, avec 3 hommes tués et 7 mortellement blessés, se rend. 
 Le destin du Coureur, après avoir été capturé par les Anglais, est mal connu. A-t-il été repris par les Français en 1782 comme l'affirment certains auteurs ? A-t-il été capturé par le Américains, au large de Terre-Neuve en 1780 ?
Echelle : 1/54 
Longueur : 82 cm
Hauteur : 65 cm
L'outillage, la peinture et la colle ne sont pas fournis
Niveau débutant
A partir de 15 ans

Référence Mamoli-Z49MV38
Marque Mamoli
Code Article ART0000201852
Age recommandé + de 15 ans
Echelle 1:54
Matière Maquettes en Bois
Dimension emballage 59 x 26 x 6 cm
Poids 1953 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",194€99,"442259/p1_FULL.jpg, 442259/p2_FULL.jpg"
MAQUETTE BATEAU EN BOIS : LYNX - Mantua,"Maquette de bateau en bois de marque Mantua : Lynx.
Cette goélette est un splendide exemplaire des nombreux navires construits sur les chantiers navals de Baltimore au début du XIXe siècle. Elle participa à la guerre de 1812 sur les Grands Lacs.
La boîte contient les pièces pré-découpées au laser, le double bordage, les accessoires en noyer et en laiton, les plans de construction détaillés en 4 feuillets, les instructions de montage.
Modèle statique
Niveau confirmé
Échelle : 1/51
Longueur : 860 mm.

Référence Mantua-S068745
Marque Mantua
Code Article ART0000199808
Age recommandé + de 15 ans
Echelle 1:51
Matière Maquettes en Bois
Dimension article 86 cm
Dimension emballage 20 x 60 x 6 cm
Poids 1500 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",194€99,432866/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : LANCIA BALEINIERA - Mantua,"Maquette de bateau en bois de marque Mantua : Lancia Baleiniera.
La Lancia Baleiniera est la reproduction fidèle, jusqu'au moindre détail, d'une baleinière du XVIIIe siècle.
La boîte de construction contient toutes les pièces d'accastillage en métal, reproduites sur la photo, les systèmes de treuillage et les cordages, et toutes les pièces découpées au laser dans du bois noble et des essences rares.
Voiles non fournies (en option).
Modèle statique
Niveau confirmé
Échelle : 1/18.
Longueur : 640 mm

Référence Mantua-S068742
Marque Mantua
Code Article ART0000199806
Age recommandé + de 15 ans
Echelle 1:18
Matière Maquettes en Bois
Dimension article 64 cm
Dimension emballage 63 x 21 x 8 cm
Poids 1527 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",194€99,432860/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : HMS GREYHOUND - Corel,"Maquette en bois à assembler : HMS Greyhound
Assemblez cette maquette en bois HMS Bellona de la marque Corel ! Ce bateau est d'une échelle de 1/100 ! Pour tous les fans de maquettes en bois et de bateau ainsi que d'histoire c'est le mélange parfait ! 
Le Greyhound était une frégate de 20 canons conçue par Stacey, lancée au chantier naval de Deptford le 13/02/1720. On sait peu de choses sur son histoire maritime, mais il semble qu'avec d'autres navires très similaires, il ait été employé en Méditerranée pour combattre les pirates qui infestaient ses côtes. Les résultats sont décevants, car des bateaux pirates très agiles, armés de 4 à 6 canons à la proue, affrontent les frégates de front et l'emportent. La période de 1600 à 1700 marque la fin de ce type de bateau, qui se caractérise encore par deux rangées de rames placées sous les batteries de canons, utilisées dans les manœuvres à faible vitesse, ou en l'absence de vent.
Le Greyhound, comme d'autres navires de la même époque, était très élégant, bien fini et sobrement décoré. La reconstitution à l'échelle 1:100 est le résultat de recherches effectuées à partir de gravures, de livres et de modèles exposés dans un certain nombre de musées. Le résultat est un navire qui représente bien la période historique à laquelle il appartient.
Échelle : 1/100

Référence Corel-SM59
Marque Corel
Code Article ART0000205256
Age recommandé + de 15 ans
Echelle 1:100
Matière Maquettes en Bois
Dimension emballage 28 x 53 x 7 cm
Poids 1608 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",180€99,452772/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : VICTORY - Mantua,"Maquette de bateau en bois de marque Mantua : Victory.
Reproduction exacte du bâtiment de guerre anglais, sur lequel l'Amiral Nelson fut mortellement blessé, à la bataille de Trafalgar.
Construction tout bois par couple et double bordé, pièces en bois découpées au laser. Accastillage inclus dans la boîte comprenant poulies et caps de mouton en buis, canons, cabillots en laiton tourné, figure de proue moulée en bronze, lanternes à monter, ancre, chaloupes, fil de gréement, pavillons en tissu imprimé. Plans de montage très détaillés en 13 feuillets.
Modèle statique
Niveau expert
Échelle : 1/98
Longueur : 1100 mm
Largeur : 160 mm
Hauteur : 700 mm

Référence Mantua-S068776
Marque Mantua
Code Article ART0000199816
Age recommandé + de 15 ans
Echelle 1:98
Matière Maquettes en Bois
Dimension article 110 x 16 x 70 cm
Dimension emballage 75 x 31 x 8 cm
Poids 4250 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",414€99,432890/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : LE BOUNTY - Mantua,"Maquette de bateau en bois de marque Mantua : Le Bounty.
Bateau qui fut le théâtre en 1789 de la mutinerie très célèbre dirigée par le second Ch. Fletcher.
Construction tout bois par couples et double bordé, pièces découpées au laser. Accastillage inclus dans la boîte comprenant : poulies et caps de mouton en buis, charnières, espingoles, encadrements, supports de haubans, piliers de rambardes, cabillots en laiton. Canons en laiton tourné avec affûts à monter, figure de proue et ancres moulées en bronze. Château arrière, fils pour cordage. Plans de montage très détaillés en 4 feuilles.
Voiles non fournies.
Modèle statique
Niveau confirmé

Échelle : 1/60.
Longueur : 810 mm
Largeur : 150 mm
Hauteur : 615 mm

Référence Mantua-S068785
Marque Mantua
Code Article ART0000199818
Age recommandé + de 15 ans
Echelle 1:60
Matière Maquettes en Bois
Dimension article 81 x 15 x 61,50 cm
Dimension emballage 70 x 25 x 6 cm
Poids 2228 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",264€99,432896/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : HMS UNICORN - Corel,"Redonnez vie à ce magnifique bateau en bois HMS Unicorn avec Corel. 
Elégante frégate dessinée vers la fin de 1700 par l’architecte Chapman pour le compte de la flotte de Sa Majesté Britannique. Notre modèle, comme dans la réalité, est armé de 24 canons sur le pont de batterie et de 8 canons sur le pont principal, tous complets avec affût et roues. La ligne de la coque, élancée et filante ainsi que l’imposante mâture en font une embarcation de grand effet esthétique. La boîte de montage non seulement offre le “tout coupé habituel”, mais contient aussi des bois de qualité de différentes essences. La construction à double bordé permet l’ouverture des manteletes de sabords des canons avec procédé breveté.
Longueur de la maquette construite : 84 cm.
Largeur de la maquette construite : 29 cm.
Hauteur de la maquette construite : 73 cm.
Échelle : 1/75. 

Référence Corel-SM11
Marque Corel
Code Article ART0000197281
Age recommandé + de 15 ans
Echelle 1:75
Matière Maquettes en Bois
Dimension article 84 x 29 x 73 cm
Dimension emballage 28 x 63 x 7 cm
Poids 2531 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",320€99,415442/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : SIRÈNE - Corel,"Donnez vie à cette frégate française de la moitié du XVIIIe siècle en construisant cette maquette en bois réaliste Corel. 
Frégate française à 30 canons, qui a marqué l’histoire grâce à son concepteur, le célèbre architecte naval Fredrik Chapman. Dans son oeuvre “Architectura Navalis Mercatoria”, parue à Stockholm en 1768, à part le plan graphique, sont en effet décrits minutieusement tous les calculs relatifs au bateau, aussi bien en ce qui concerne la technique de construction, que pour les résistances hydrodynamiques. Grâce au “tout coupé”, à la préfabrication des composants et au choix des bois, notre modèle est basé naturellement sur le plan Chapman et permet aussi aux moins experts d’obtenir une fidèle reconstruction du très beau bateau.
Longueur du bateau assemblé : 85 cm.
Largeur du bateau assemblé : 29 cm.
Hauteur du bateau assemblé : 72 cm.
Échelle : 1/75.

Référence Corel-SM14
Marque Corel
Code Article ART0000197279
Age recommandé + de 15 ans
Echelle 1:75
Matière Maquettes en Bois
Dimension article 85 x 29 x 72 cm
Dimension emballage 30 x 62 x 7 cm
Poids 2481 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",320€99,415436/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : H.M.S. PRINCE - Mamoli,"Lancé en 1670, le H.M.S. Prince était un navire de guerre britannique de premier ordre portant 100 canons. Il était le navire amiral britannique lors de la bataille de Texel en 1673 et est devenu l'objet de légendes dans toute la Royal Navy après s'être engagé dans une défense acharnée contre une attaque féroce de la flotte néerlandaise. 
Le H.M.S. Prince est fidèlement et hautement détaillé, avec une abondante ornementation du tableau arrière.
Echelle : 1/144
Longueur : 560mm
Hauteur : 490mm
Dès 15 ans 
Note : L'outillage, la peinture et la colle ne sont pas fournis

Référence Mamoli-Z49MV80
Marque Mamoli
Code Article ART0000201864
Age recommandé + de 15 ans
Echelle 1:144
Matière Maquettes en Bois
Dimension article 56 cm
Dimension emballage 63 x 34 x 9 cm
Poids 2357 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",346€99,442283/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : MAYFLOWER - Mamoli,"Le Mayflower, bateau des pères Pellegrini
En 1609 les pères Pellegrini, membres de l'église séparatiste Anglaise en contradiction avec l'église nationale à cause de leur strictes convictions religieux, étaient allés s'établir dans les Pays Bas pour échapper à la menace d'emprisonnement. Ils étaient décidés à créer une communauté religieuse et civile, et ils choisirent de s'expatrier au Nouveau Monde. À bord du Mayflower, petit galion à trois-mâts de 180 tonnes, ils arrivèrent en 1620 les côtes de la Virginie ou ils sanctionnèrent avec le « Mayflower Contact » la constitution d'un nouveau état, le premier des États Unis d'Amérique.
Echelle 1/70
Longueur : 48cm
Hauteur : 40cm
Note : L'outillage, la peinture et la colle ne sont pas fournis
A partir de 15 ans

Référence Mamoli-Z49MV49
Marque Mamoli
Code Article ART0000201856
Age recommandé + de 15 ans
Echelle 1:70
Matière Maquettes en Bois
Dimension emballage 59 x 26 x 7 cm
Poids 1506 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",186€99,"442267/p1_FULL.jpg, 442267/p2_FULL.jpg"
MAQUETTE BATEAU EN BOIS : LA COURONNE - Mantua,"Maquette de bateau en bois de marque Mantua : La Couronne.
Vaisseau de guerre français du XVIIe siècle, remarquable par la richesse de ses décorations. Ce bateau armé de 62 canons fut l'un des plus beaux fleurons de la marine de guerre française de cette époque.
Construction tout bois par couple et listeaux, pièces découpées au laser. Accastillage inclus dans la boîte comprenant les poulies et caps de mouton en buis, les canons en laiton tourné, les fils pour cordage, la figure de proue, les pièces de décoration moulées en bronze, le château arrière, les lanternes à monter, les oriflammes imprimés, les hunes tournées, etc. Plans de montage détaillés en 5 feuillets.
Modèle statique
Niveau confirmé

Échelle : 1/98
Longueur : 760 mm
Largeur : 140 mm
Hauteur : 610 mm

Référence Mantua-S068778
Marque Mantua
Code Article ART0000199817
Age recommandé + de 15 ans
Echelle 1:98
Matière Maquettes en Bois
Dimension article 76 x 14 x 61 cm
Dimension emballage 24 x 70 x 7 cm
Poids 2888 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",405€99,432893/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : CORSARO II - Corel,"Vous allez prendre du plaisir à redonner vie à ce navire italien ""Corsaro II"".
Célèbre yacht de regate de haute mer, 1ère classe R.O.R.C. projet Stephens et Sparkman. En janvier 1961, le CORSARO II fit partie des cadres de la Marine Militaire Italienne comme navire-école à voile, pour la formation des officiers. Naviguant particulièrement dans l’Atlantique et dans le Pacifique, le navire a participé à de nombreuses croisières et régates internationales, en remportant souvent de brillantes compétitions, parmi lesquelles : 1ère place dans la régate Honolulu-Kaual en 1961, 1ère place dans la régate Torbay- Rotterdam en 1962 1ère place dans la régate Lisbonne- Bermudes en 1964. A part une riche fourniture d’accessoires, le conditionnement comprend des plans de construction détaillés et une brochure de montage.
Longueur du bateau assemblé : 81 cm.
Largeur du bateau assemblé : 18 cm.
Hauteur du bateau assemblé : 94 cm.
Échelle : 1/24.

Référence Corel-SM26
Marque Corel
Code Article ART0000197282
Age recommandé + de 15 ans
Echelle 1:24
Matière Maquettes en Bois
Dimension article 81 x 18 x 94 cm
Dimension emballage 7 x 28 x 95 cm
Poids 3222 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",465€99,415445/p1_FULL.jpg
